Date,Open,High,Low,Close,Volume,Symbol,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,WMA_20,RSI_14,RSI_7,STOCH_K,STOCH_D,WILLIAMS_R,ROC_10,ROC_20,MFI_14,MACD,MACD_SIGNAL,MACD_HISTOGRAM,ADX_14,ADX_POS,ADX_NEG,PSAR,TRIX,MASS_INDEX,CCI_20,DPO_20,BB_HIGH,BB_LOW,BB_MID,BB_WIDTH,BB_PERCENT,ATR_14,ATR_20,KELTNER_HIGH,KELTNER_LOW,KELTNER_MID,DONCHIAN_HIGH,DONCHIAN_LOW,DONCHIAN_MID,OBV,CMF_20,AD_LINE,VOLUME_SMA_20,VOLUME_RATIO,PVT,NVI,HIGH_LOW_RATIO,CLOSE_OPEN_RATIO,DAILY_RETURN,VOLATILITY_10,VOLATILITY_30,PRICE_POSITION,GAP,GAP_PERCENT,RESISTANCE_20,SUPPORT_20,TREND_STRENGTH,VOLUME_TREND,RSI_OVERSOLD,RSI_OVERBOUGHT,MACD_BULLISH,MACD_BEARISH,MA_BULLISH,MA_BEARISH,BB_SQUEEZE,BB_BREAKOUT_UP,BB_BREAKOUT_DOWN,VOLUME_SPIKE,BULLISH_SCORE,BEARISH_SCORE,NET_SIGNAL
2025-02-10,229.57,230.585,227.2,227.65,33115645,AAPL,,,,,,227.65,227.65,227.65,,,,,,,,,,,,,0.0,0.0,0.0,227.65,,,,,,,,,,0.0,0.0,231.86333333333334,225.09333333333333,,,,,33115645,,-24310894.483013008,,,,1000.0,1.0148987676056338,0.9916365378751579,,,,0.13293943870015199,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,228.2,235.23,228.13,232.62,53718362,AAPL,,,,,,230.3420833333333,230.23057692307694,230.1847,,,,,,,,,,,,,0.0,0.0,0.0,232.62,,,,,,,,,,0.0,0.0,235.47833333333335,224.99333333333334,,,,,86834007,,-10086877.502731126,,,1172766.3480781862,1000.0,1.0311226055319336,1.0193689745836987,0.021831759279595797,,,0.6323943661971849,0.549999999999983,0.2415989457500474,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,231.2,236.96,230.68,236.87,45243292,AAPL,,,,,,232.88993071593532,232.6160571710202,232.50285295293963,,,,,,,,,,,,,0.0,0.0,0.0,230.585,,,,,,,,,,0.0,0.0,237.35777777777778,226.18111111111114,,,,,132077299,,33859632.24249175,,,1999367.633436284,1018.2701401427221,1.0272238598924919,1.0245242214532873,0.018270140142722102,,,0.9856687898089167,-1.420000000000016,-0.6104376235921314,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,236.91,242.3399,235.57,241.53,53614054,AAPL,,,,,,235.61726293103447,235.1080060504488,234.89681553378648,,,,,,,,,,,,,0.0,0.0,0.0,230.68,,,,,,,,,,0.0,0.0,239.66413333333333,227.89668333333333,,,,,185691353,,74645720.59023695,,,3054129.703939096,1018.2701401427221,1.028738379250329,1.0195010763581107,0.01967323848524516,,,0.8803675091212576,0.03999999999999204,0.016886899987331463,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,241.25,245.55,240.99,244.6,40896227,AAPL,236.654,,,,,238.05784048857984,237.3092385980178,236.99574410788983,,,,,,,,,,,,,0.0,0.0,0.0,230.68,,,,,,,,,,0.0,0.0,241.3859733333333,230.14801333333335,,,,,226587580,,98501853.00690332,,,3573946.7738268897,1031.2130016101926,1.0189219469687538,1.0138860103626943,0.012710636359872352,,,0.7916666666666631,-0.28000000000000114,-0.11592762803792536,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,244.15,245.18,241.84,244.47,48822491,AAPL,240.01800000000003,,,,,239.61633259231328,238.74348199465072,238.36927625337796,,,,,,,,,,,,,0.0,0.0,0.0,231.2748,,,,,,,,,,0.0,0.0,242.34997777777778,231.8716777777778,,,,,177765089,,126567476.57576539,,,3547998.597907021,1031.2130016101926,1.0138107839894146,1.0013106696702847,-0.0005314799672935244,,,0.7874251497005966,-0.44999999999998863,-0.18397383483237476,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,244.66,246.01,243.1604,244.87,32204215,AAPL,242.46800000000002,,,,,240.7886700931589,239.83305146287464,239.4130269340728,,,98.91764401273554,,,,,,,,,,0.0,0.0,0.0,231.845808,,,,,,,,,,0.0,0.0,243.08994285714286,233.29437142857142,,,,,209969304,,133004703.15633823,,,3600690.895530453,1032.9002646716892,1.0117190134577834,1.000858334014551,0.001636192579866691,,,0.5999438517686714,0.18999999999999773,0.07771914754366496,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,244.94,246.78,244.29,245.83,32316907,AAPL,244.26,,,,,241.8407179421637,240.79930846654995,240.33183885538025,,,99.02384098904606,,,,,,,,,,0.0,0.0,0.0,232.69565952,,,,,,,,,,0.0,0.0,243.71911666666665,234.52549166666668,,,,,242286211,,140662122.8872623,,,3727387.6355149345,1032.9002646716892,1.010192803635024,1.0036335429084675,0.0039204475844325515,,,0.6184738955823352,0.06999999999999318,0.028586596969817933,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,245.95,248.69,245.22,245.55,53197431,AAPL,245.06400000000002,,,,,242.57454595758395,241.50346524343934,241.0086336892153,,,95.8245595438345,,,,,,,,,,0.0,0.0,0.0,233.8224067584,,,,,,,,,,0.0,0.0,244.4121777777778,235.46895555555557,,,,,189088780,,97582935.24749324,,,3666795.841673662,1032.9002646716892,1.0141505586819999,0.998373653181541,-0.0011389984948948495,,,0.09510086455331776,0.11999999999997613,0.0488142212097694,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,244.925,248.86,244.42,247.1,51326396,AAPL,245.56400000000002,241.109,,,,243.4321177398294,242.27573257051864,241.73312785657257,,,96.54538867293928,,,,,,,,,,0.0,0.0,0.0,235.30916608256,,,,,,,,,,0.0,0.0,245.09429333333333,236.15739333333335,,,,,240415176,,108218134.4186642,,,3990786.5311462726,1039.420302994805,1.0181654529089275,1.008880269470246,0.006312360008144946,,,0.6036036036036015,-0.625,-0.254530645489717,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,248.0,250.0,244.91,247.04,48013272,AAPL,246.07800000000003,243.048,,,,244.09227320125493,242.89365956544447,242.31771165430277,,,95.79850134585733,,,,8.517461014715566,,,,,,0.0,0.0,0.0,236.93526615265282,,,,,,,,,,0.0,0.0,245.75905454545455,236.70914545454545,,,,,192401904,,100388858.23791753,,,3979128.1081596245,1039.1679144145553,1.0207831448287126,0.9961290322580645,-0.00024281667341163882,0.009060857483436852,,0.4184675834970519,0.9000000000000057,0.3642250101173637,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,244.33,244.98,239.13,240.36,44433564,AAPL,245.17600000000002,243.82200000000003,,,,243.42868727860056,242.58235956644677,242.1163431196754,,,47.78368920546757,,,,3.3273149342274997,,,,,,0.0,0.0,0.0,238.76432889128142,,,,,,,,,,0.0,0.0,245.8908,236.62005,,,,,147968340,,74640177.56099474,,,2777637.630828024,1011.0686524800944,1.024463680843056,0.983751483649163,-0.027040155440414382,0.013167319487470101,,0.21025641025641356,-2.7099999999999795,-1.0969883419689037,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,239.41,242.46,237.06,237.3,41153639,AAPL,243.46999999999997,243.865,,,,242.36451434137416,241.96353209603555,241.6505809284646,,,37.68845118587978,,,,0.18153417486385226,,,,,,0.0,0.0,0.0,250.0,,,,,,,,,,0.0,0.0,245.7715076923077,236.38312307692306,,,,,106814701,,37144639.80543932,,,2253714.6180971195,998.1968348873623,1.0227790432801822,0.9911866672235914,-0.01273090364453322,0.012913018606846809,,0.044444444444446084,-0.950000000000017,-0.39524047262440387,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-28,236.95,242.09,230.2,241.84,56833360,AAPL,242.728,243.89600000000002,,,,242.27520629584117,241.94965797152415,241.66790279636177,,61.54299625082124,54.37371874431989,64.21052631578951,,-35.78947368421049,0.12834844532770348,,76.54949946897597,,,,0.0,0.0,0.0,249.7412,,,,,,,,,,5.389607142857146,0.0,246.06878095238093,235.6524238095238,,,,,163648061,,91588035.12924084,,,3341044.809416119,998.1968348873623,1.0516507384882712,1.0206372652458324,0.01913190054782965,0.012823401069119708,,0.9789739276703112,-0.35000000000002274,-0.14749262536874114,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,241.79,244.0272,236.112,238.03,47183985,AAPL,240.914,243.23899999999998,,,,241.5640615658922,241.5256469927112,241.3517400087356,,52.28767916782829,43.079603005817845,45.267489711934175,,-54.73251028806583,-2.6860179885527367,,78.24014213591241,,,,0.0,0.0,0.0,248.959552,,,,,,,,,,5.570006632653064,0.0,246.1511911111111,235.37389777777778,,,,,116464076,,67271162.32602686,,,2597698.039444236,982.4710246784604,1.0335230737954868,0.9844493155217338,-0.015754217664571635,0.012897491288092817,,0.24231857691530304,-0.05000000000001137,-0.020674826331463517,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,237.705,240.07,234.68,235.93,53798062,AAPL,238.692,242.38500000000005,,,,240.6329884700608,240.94029635013078,240.90199681529106,,48.002621927574495,38.0035260305315,28.939393939394016,46.1391366557059,-71.06060606060599,-3.493271158015295,,70.15959249007511,,,,0.0,25.12224267483189,19.8767804238846,248.20916992,,,,,,,,,,5.557149016034987,0.0,245.90945,235.1319875,,,,,62666014,,38425819.24996013,,,2123069.0842705197,982.4710246784604,1.0229674450315323,0.9925327611955995,-0.008822417342351785,0.013012590190081849,,0.23191094619666108,-0.32499999999998863,-0.1365374112506779,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,235.42,236.55,229.23,235.74,47227643,AAPL,237.76800000000003,241.47199999999998,,,,239.8335070134367,240.4124208570848,240.49174271950062,,47.62235624749741,37.53665898734163,31.34328358208963,35.18338907780594,-68.65671641791037,-3.728509004778043,,63.22163371037257,,,,0.0,22.860074505333795,24.791223646716716,247.4888031232,,,,,,,,,,5.68306694346106,0.0,245.63007058823527,234.6254,,,,,15438371,,75201442.89750111,,,2085035.5481793052,981.6798175632613,1.0319329930637353,1.001359272789058,-0.0008053236129360597,0.0129287137750975,,0.889344262295082,-0.5100000000000193,-0.2161658118933664,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06,234.435,237.86,233.1581,235.33,45170419,AAPL,237.37399999999997,240.42200000000003,,,,239.1046229624101,239.9102866369724,240.09738569732426,,46.761509908878914,36.41056714183839,29.369282619162348,29.883986713548666,-70.63071738083765,-4.271244355855672,,62.69491832608814,,,,0.0,23.153317585250583,23.337544279453148,246.393274935808,,,,,,,,,,5.612983590356699,0.0,245.3256925925926,234.40995925925927,,,,,-29732048,,71761232.12230407,,,2006474.9653762185,979.9724758936213,1.020166144774726,1.003817689338196,-0.0017392042080257575,0.012678689568043931,,0.46191964950339465,-1.3050000000000068,-0.5535759735301632,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-07,235.105,241.37,234.76,239.07,46273565,AAPL,236.82000000000002,239.77399999999997,,,,239.09906378597387,239.82927084631152,240.0217074945036,,54.78980875203261,51.79938644826363,47.37602311025517,36.029529770502386,-52.62397688974483,-2.6389737324373925,,62.949159632243095,,,,0.0,25.595141439256537,21.434709745815855,245.3634784396595,,,,,,,,,,5.684199048188364,0.0,245.30907719298247,234.27206666666666,,,,,16541517,,85832316.18433121,,,2741881.131610863,979.9724758936213,1.0281564150621911,1.0168648050870888,0.01589257638210162,0.014200561193318287,,0.6520423600605134,-0.22500000000002274,-0.09561041941104947,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
