Date,Open,High,Low,Close,Volume,Symbol,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,WMA_20,RSI_14,RSI_7,STOCH_K,STOCH_D,WILLIAMS_R,ROC_10,ROC_20,MFI_14,MACD,MACD_SIGNAL,MACD_HISTOGRAM,ADX_14,ADX_POS,ADX_NEG,PSAR,TRIX,MASS_INDEX,CCI_20,DPO_20,BB_HIGH,BB_LOW,BB_MID,BB_WIDTH,BB_PERCENT,ATR_14,ATR_20,KELTNER_HIGH,KELTNER_LOW,KELTNER_MID,DONCHIAN_HIGH,DONCHIAN_LOW,DONCHIAN_MID,OBV,CMF_20,AD_LINE,VOLUME_SMA_20,VOLUME_RATIO,PVT,NVI,HIGH_LOW_RATIO,CLOSE_OPEN_RATIO,DAILY_RETURN,VOLATILITY_10,VOLATILITY_30,PRICE_POSITION,GAP,GAP_PERCENT,RESISTANCE_20,SUPPORT_20,TREND_STRENGTH,VOLUME_TREND,RSI_OVERSOLD,RSI_OVERBOUGHT,MACD_BULLISH,MACD_BEARISH,MA_BULLISH,MA_BEARISH,BB_SQUEEZE,BB_BREAKOUT_UP,BB_BREAKOUT_DOWN,VOLUME_SPIKE,BULLISH_SCORE,BEARISH_SCORE,NET_SIGNAL
2025-02-10,348.7,351.9,347.7,351.23,6067002,V,,,,,,351.23,351.23,351.23,,,,,,,,,,,,,0.0,0.0,0.0,351.23,,,,,,,,,,0.0,0.0,354.47666666666663,346.07666666666665,,,,,6067002,,4131339.4571429705,,,,1000.0,1.012079378774806,1.007255520504732,,,,0.8404761904761998,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,348.3,352.12,346.25,350.72,5154783,V,,,,,,350.95375,350.96519230769235,350.9699,,,,,,,,,,,,,0.0,0.0,0.0,350.72,,,,,,,,,,0.0,0.0,355.02166666666665,344.95166666666665,,,,,912219,,6827282.1845706105,,,-7484.950972297026,998.5479600261938,1.0169530685920578,1.0069480333046226,-0.001452039973806274,,,0.7614991482112476,-2.930000000000007,-0.8342112006377606,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,349.16,351.83,347.49,351.49,6760066,V,,,,,,351.1630484988453,351.15375061606704,351.1502466337822,,,,,,,,,,,,,0.0,0.0,0.0,351.9,,,,,,,,,,0.0,0.0,354.8844444444444,345.27777777777777,,,,,7672285,,12528167.336644415,,,7356.662907720521,998.5479600261938,1.0124895680451236,1.0066731584373925,0.002195483576642232,,,0.9216589861751205,-1.5600000000000023,-0.4447992700729933,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,353.12,356.08,350.73,355.63,4279581,V,,,,,,352.5730905172413,352.4051143335985,352.33825895641746,,,,,,,,,,,,,0.0,0.0,0.0,347.49,,,,,,,,,,0.0,0.0,356.03749999999997,346.1575,,,,,11951866,,16087818.822625738,,,57763.40375383259,1010.3092862502924,1.0152538990106348,1.0071080652469415,0.011778428973797217,,,0.9158878504672913,1.6299999999999955,0.4637400779538523,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,354.43,355.4299,353.22,353.81,5720285,V,352.576,,,,,352.90915440302126,352.73091311422695,352.6566162277661,,,,,,,,,,,,,0.0,0.0,0.0,347.49,,,,,,,,,,0.0,0.0,356.10263999999995,347.31468,,,,,6231581,,13421941.850138238,,,28488.824275161256,1010.3092862502924,1.0062564407451444,0.9982507124114776,-0.005117678486066923,,,0.2669804063532236,-1.1999999999999886,-0.33742935072968777,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,353.69,356.74,352.4,356.73,5822034,V,353.67600000000004,,,,,353.837820897027,353.5318983218745,353.4051755001318,,,,,,,,,,,,,0.0,0.0,0.0,347.6618,,,,,,,,,,0.0,0.0,356.69053333333335,347.9205666666667,,,,,12053615,,19217146.200368676,,,76538.17076056357,1010.3092862502924,1.0123155505107833,1.0085950974016795,0.008253017156100828,,,0.9976958525345643,-0.12000000000000455,-0.033916508860689226,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,356.015,357.15,354.18,355.23,4152269,V,354.57800000000003,,,,,354.1484807929924,353.8338969026034,353.6981677711656,,,64.26085436630402,,,,,,,,,,0.0,0.0,0.0,348.02492800000005,,,,,,,,,,0.0,0.0,356.94759999999997,348.58191428571433,,,,,7901346,,18000824.978146516,,,59078.45753207151,1006.0610763173587,1.0083855666610197,0.9977950367259807,-0.00420486081910687,,,0.35353535353536086,-0.7150000000000318,-0.2004316990441039,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,355.23,356.13,349.06,350.49,5697023,V,354.37800000000004,,,,,353.3850122400476,353.2951122554272,353.2388074523023,,,39.10903282875232,,,,,,,,,,0.0,0.0,0.0,348.57243232,,,,,,,,,,0.0,0.0,357.19956666666667,348.1120916666667,,,,,2204323,,14608396.855091367,,,-16939.58435628294,1006.0610763173587,1.0202543975247809,0.9866565323874672,-0.0133434676125328,,,0.20226308345120342,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,350.49,353.32,347.48,348.53,6924127,V,352.958,,,,,352.42451801464125,352.5888180109636,352.6280757272907,,,32.897360709167856,,,,,,,,,,0.0,0.0,0.0,357.15,,,,,,,,,,0.0,0.0,357.02368888888884,347.64815555555555,,,,,-4719804,,10174110.043447435,,,-55660.486293571754,1006.0610763173587,1.0168067226890756,0.9944078290393448,-0.0055921709606552295,,,0.17979452054793818,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,348.755,350.8,347.355,349.86,5055927,V,352.168,352.372,,,,351.9385428475523,352.21226768418467,352.2988466813089,,,40.39242344169705,,,,,,,,,,0.0,0.0,0.0,356.9566,,,,,,,,,,0.0,0.0,356.5996533333333,347.4726733333333,,,,,336123,,12470924.486117974,,,-36366.930760332005,1009.9002328648642,1.0099178074304387,1.003168413356081,0.0038160273147218593,,,0.7271407837445575,0.22500000000002274,0.06455685306860895,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
