Date,Open,High,Low,Close,Volume,Symbol,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,WMA_20,RSI_14,RSI_7,STOCH_K,STOCH_D,WILLIAMS_R,ROC_10,ROC_20,MFI_14,MACD,MACD_SIGNAL,MACD_HISTOGRAM,ADX_14,ADX_POS,ADX_NEG,PSAR,TRIX,MASS_INDEX,CCI_20,DPO_20,BB_HIGH,BB_LOW,BB_MID,BB_WIDTH,BB_PERCENT,ATR_14,ATR_20,KELTNER_HIGH,KELTNER_LOW,KELTNER_MID,DONCHIAN_HIGH,DONCHIAN_LOW,DONCHIAN_MID,OBV,CMF_20,AD_LINE,VOLUME_SMA_20,VOLUME_RATIO,PVT,NVI,HIGH_LOW_RATIO,CLOSE_OPEN_RATIO,DAILY_RETURN,VOLATILITY_10,VOLATILITY_30,PRICE_POSITION,GAP,GAP_PERCENT,RESISTANCE_20,SUPPORT_20,TREND_STRENGTH,VOLUME_TREND,RSI_OVERSOLD,RSI_OVERBOUGHT,MACD_BULLISH,MACD_BEARISH,MA_BULLISH,MA_BEARISH,BB_SQUEEZE,BB_BREAKOUT_UP,BB_BREAKOUT_DOWN,VOLUME_SPIKE,BULLISH_SCORE,BEARISH_SCORE,NET_SIGNAL
2025-02-10,276.15,276.18,269.59,271.04,8627352,JPM,,,,,,271.04,271.04,271.04,,,,,,,,,,,,,0.0,0.0,0.0,271.04,,,,,,,,,,0.0,0.0,278.86000000000007,265.68,,,,,8627352,,-4830793.4567525545,,,,1000.0,1.0244445268741424,0.9814955640050699,,,,0.2200303490136629,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,270.26,276.22,269.66,274.99,7196376,JPM,,,,,,273.1795833333333,273.09096153846156,273.0545,,,,,,,,,,,,,0.0,0.0,0.0,274.99,,,,,,,,,,0.0,0.0,279.5216666666667,266.37166666666667,,,,,15823728,,-333058.4567525936,,,104876.34740259692,1014.573494687131,1.0243269302084106,1.0175016650632724,0.014573494687130983,,,0.8124999999999973,-0.7800000000000296,-0.2877804014167759,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,274.08,276.45,273.25,275.45,6683894,JPM,,,,,,274.065727482679,273.93854115327747,273.88514864684714,,,,,,,,,,,,,0.0,0.0,0.0,276.18,,,,,,,,,,0.0,0.0,279.0977777777778,268.19777777777773,,,,,22507622,,2173401.7932473915,,,116057.08575671806,1016.2706611570246,1.0117108874656908,1.0049985405720958,0.0016727881013853807,,,0.6874999999999989,-0.910000000000025,-0.3309211244045329,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,275.5,276.97,273.81,276.32,8398667,JPM,,,,,,274.7773132183908,274.6042929780707,274.5308612954818,,,,,,,,,,,,,0.0,0.0,0.0,273.25,,,,,,,,,,0.0,0.0,279.03833333333336,269.2833333333333,,,,,30906289,,7116920.976791542,,,142584.00639567262,1016.2706611570246,1.0115408494941749,1.0029764065335753,0.0031584679615175304,,,0.7943037974683452,0.05000000000001137,0.018152114721369166,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,277.37,279.2334,276.45,276.59,5688627,JPM,274.878,,,,,275.2698137384538,275.06478662670116,274.97628053696945,,,,,,,,,,,,,0.0,0.0,0.0,273.25,,,,,,,,,,0.0,0.0,279.27224000000007,270.35488,,,,,36594916,,2000549.3335494017,,,148142.52293446724,1017.2636876426657,1.010068366793272,0.9971878717957962,0.0009771279675736544,,,0.050298196450379,1.0500000000000114,0.3799942096120481,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,276.76,279.97,276.02,279.95,7919798,JPM,276.65999999999997,,,,,276.40734522369377,276.04325590230883,275.8902930706216,,,,,,,,,,,,,0.0,0.0,0.0,273.489336,,,,,,,,,,0.0,0.0,279.8263111111111,271.0785111111111,,,,,44514714,,9840146.847473297,,,244351.7903700226,1017.2636876426657,1.0143105572059998,1.0115262321144673,0.012147944611157424,,,0.9949367088607498,0.17000000000001592,0.061462814996932624,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,278.38,280.25,277.22,279.25,7007248,JPM,277.512,,,,,277.04167369133637,276.6135587167625,276.42972476025403,,,89.06601912909953,,,,,,,,,,0.0,0.0,0.0,273.87817584,,,,,,,,,,0.0,0.0,280.1277904761905,271.7639619047619,,,,,37507466,,12222148.642852794,,,226830.541575595,1014.7200742068741,1.010929947334247,1.0031252245132554,-0.002500446508305054,,,0.669966996699667,-1.5699999999999932,-0.560814431148417,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,278.675,278.74,265.735,266.8,13846671,JPM,275.782,,,,,274.90439424795807,275.0323512439373,275.05089617273643,,,27.24730514102373,,,,,,,,,,0.0,0.0,0.0,280.25,,,,,,,,,,0.0,0.0,280.5405666666667,269.97096666666664,,,,,23660795,,643329.1791849695,,,-390505.37230085884,1014.7200742068741,1.0489397331928425,0.9573876379294878,-0.04458370635631148,,,0.08189158016147621,-0.5749999999999886,-0.20590868397492879,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,268.32,269.1955,262.84,264.24,12835566,JPM,273.366,,,,,272.79459748820375,273.4326878657785,273.6487243202288,,,23.35808472034911,,,,,,,,,,0.0,0.0,0.0,280.25,,,,,,,,,,0.0,0.0,279.5672444444445,268.7597111111111,,,,,10825229,,-6537357.613828823,,,-513665.22597402264,1004.9836297167332,1.0241801095723635,0.98479427549195,-0.009595202398800629,,,0.22028164581858747,1.5199999999999818,0.5697151424287787,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,265.49,267.0,258.61,261.34,10372751,JPM,270.316,272.597,,,,270.6239557159543,271.7640146346579,272.18475080055623,,,19.651028950876807,,,,,,,,,,0.0,0.0,0.0,279.5536,,,,,,,,,,0.0,0.0,278.6811866666667,267.2764066666667,,,,,452478,,-10159784.363530934,,,-627504.8335277633,993.9540636927452,1.0324426742972042,0.984368526121511,-0.010974871329094915,,,0.3253873659117957,1.25,0.4730547986678777,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,262.23,263.0,253.35,257.4,9608439,JPM,265.806,271.233,,,,268.20429067202804,269.90099738601634,270.55612181951176,,,15.701262051833893,,,,-5.032467532467548,,,,,,0.0,0.0,0.0,278.296984,,,,,,,,,,0.0,0.0,277.67077575757577,265.54824848484844,,,,,-9155961,,-11703108.762494704,,,-772363.0628841575,978.9690670946377,1.0380895993684627,0.9815810547992219,-0.015076146016683278,0.016850465550819437,,0.41968911917098245,0.8900000000000432,0.340552536925095,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,257.16,260.9115,256.93,258.79,5943585,JPM,261.71400000000006,269.61299999999994,,,,266.5304606963357,268.5358362876967,269.34586866305983,,,22.142262340112822,,,,-5.891123313575035,,,,,,0.0,0.0,0.0,276.30122528,,,,,,,,,,0.0,0.0,276.43643333333335,264.6605333333333,,,,,-3212376,,-12093476.080716414,,,-740266.7802501244,984.255652188894,1.015496438718717,1.0063384663244672,0.005400155400155482,0.0158874593623342,,0.4671606178575968,-0.23999999999995225,-0.0932400932400747,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,260.18,263.64,257.86,259.05,8204447,JPM,260.164,267.973,,,,265.23156854061716,267.4245722775871,268.3502115369436,,,23.419164678718303,,,,-5.953893628607725,,,,,,0.0,0.0,0.0,274.4651272576,,,,,,,,,,0.0,0.0,275.63081025641026,263.87151794871795,,,,,4992071,,-16919621.374834053,,,-732023.972490938,984.255652188894,1.0224152640967965,0.9956568529479591,0.0010046756057033868,0.015853268548873912,,0.20588235294117704,1.3899999999999864,0.5371150353568477,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
