Date,Open,High,Low,Close,Volume,Symbol,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,EMA_50,WMA_20,RSI_14,RSI_7,STOCH_K,STOCH_D,WILLIAMS_R,ROC_10,ROC_20,MFI_14,MACD,MACD_SIGNAL,MACD_HISTOGRAM,ADX_14,ADX_POS,ADX_NEG,PSAR,TRIX,MASS_INDEX,CCI_20,DPO_20,BB_HIGH,BB_LOW,BB_MID,BB_WIDTH,BB_PERCENT,ATR_14,ATR_20,KELTNER_HIGH,KELTNER_LOW,KELTNER_MID,DONCHIAN_HIGH,DONCHIAN_LOW,DONCHIAN_MID,OBV,CMF_20,AD_LINE,VOLUME_SMA_20,VOLUME_RATIO,PVT,NVI,HIGH_LOW_RATIO,CLOSE_OPEN_RATIO,DAILY_RETURN,VOLATILITY_10,VOLATILITY_30,PRICE_POSITION,GAP,GAP_PERCENT,RESISTANCE_20,SUPPORT_20,TREND_STRENGTH,VOLUME_TREND,RSI_OVERSOLD,RSI_OVERBOUGHT,MACD_BULLISH,MACD_BEARISH,MA_BULLISH,MA_BEARISH,BB_SQUEEZE,BB_BREAKOUT_UP,BB_BREAKOUT_DOWN,VOLUME_SPIKE,BULLISH_SCORE,BEARISH_SCORE,NET_SIGNAL
2025-02-10,230.545,233.92,229.2,233.14,35419926,AMZN,,,,,,233.14,233.14,233.14,,,,,,,,,,,,,0.0,0.0,0.0,233.14,,,,,,,,,,0.0,0.0,236.80666666666664,227.36666666666665,,,,,35419926,,23713340.288135573,,,,1000.0,1.0205933682373474,1.0112559370188032,,,,0.8347457627118642,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,231.92,233.44,230.13,232.76,23713726,AMZN,,,,,,232.93416666666664,232.94269230769225,232.94619999999998,,,,,,,,,,,,,0.0,0.0,0.0,232.76,,,,,,,,,,0.0,0.0,236.11333333333332,228.08333333333331,,,,,11706200,,37683662.251881704,,,-38651.52217551739,998.3700780646822,1.014383174727328,1.003621938599517,-0.0016299219353178573,,,0.7945619335347412,-1.2199999999999989,-0.5232907266020412,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,230.46,231.18,228.16,228.93,32285249,AMZN,,,,,,231.37133949191684,231.50097092163625,231.5535675243301,,,,,,,,,,,,,0.0,0.0,0.0,233.92,,,,,,,,,,0.0,0.0,234.89,227.5233333333333,,,,,-20579049,,21861752.145921603,,,-569896.1676042823,998.3700780646822,1.0132363253856942,0.9933611038791981,-0.01645471730537884,,,0.25496688741722107,-2.299999999999983,-0.9881422924901113,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,228.85,230.42,227.52,230.37,31346512,AMZN,,,,,,231.05525574712644,231.18480087490056,231.23969024390246,,,,,,,,,,,,,0.0,0.0,0.0,233.8048,,,,,,,,,,0.0,0.0,234.25166666666667,227.27666666666667,,,,,10767463,,52127349.93902541,,,-372722.45826081466,1004.6499579948492,1.0127461322081575,1.0066419051780642,0.006290132354868305,,,0.9827586206896609,-0.0800000000000125,-0.034945179749273796,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,229.2,229.89,227.23,228.68,27031084,AMZN,230.776,,,,,230.40990724974077,230.60392722071217,230.6859950098803,,,,,,,,,,,,,0.0,0.0,0.0,233.553408,,,,,,,,,,0.0,0.0,233.65333333333334,227.00933333333333,,,,,-16263621,,54566244.73601828,,,-571023.1569629014,997.2798211323615,1.011706200765744,0.9977312390924957,-0.007336024655988149,,,0.5451127819548943,-1.170000000000016,-0.5078786300299587,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,228.82,229.3,223.72,226.65,42975133,AMZN,229.478,,,,,229.49605198006836,229.81198713379572,229.94430661104562,,,,,,,,,,,,,0.0,0.0,0.0,233.17400351999999,,,,,,,,,,0.0,0.0,233.40055555555557,226.0038888888889,,,,,-59238754,,56722703.022756636,,,-952514.8483657369,997.2798211323615,1.0249418916502773,0.9905165632374793,-0.008877033409130708,,,0.525089605734767,0.13999999999998636,0.06122092006296412,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,225.52,226.83,223.71,226.63,28566709,AMZN,228.252,,,,,228.85650250826683,229.2460872170342,229.41216435794527,,,14.741226524334436,,,,,,,,,,0.0,0.0,0.0,232.41768323839997,,,,,,,,,,0.0,0.0,232.74952380952382,225.5180952380952,,,,,-87805463,,81627013.43301274,,,-955035.625687599,997.1918193833094,1.0139466273300255,1.0049219581411848,-8.824178248401093e-05,,,0.9358974358974306,-1.1299999999999955,-0.4985660710346329,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,224.775,225.13,221.81,222.88,30001665,AMZN,227.042,,,,,227.609298551259,228.22035282538707,228.47685881398277,,,8.614573091277933,,,,,,,,,,0.0,0.0,0.0,231.54691491455998,,,,,,,,,,0.0,0.0,231.98,224.8225,,,,,-117807128,,70963771.05349459,,,-1451467.0061314958,997.1918193833094,1.0149677652044542,0.9915693471249026,-0.016546794334377668,,,0.32228915662650465,-1.8549999999999898,-0.8185147597405417,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,223.28,223.31,214.74,216.58,55323850,AMZN,224.28400000000002,,,,,225.42731073228236,226.49499699673208,226.93383774563765,,,4.747360840770668,,,,,,,,,,0.0,0.0,0.0,230.37848512481278,,,,,,,,,,0.0,0.0,231.4022222222222,223.13555555555556,,,,,-173130978,,39396253.375548325,,,-3015269.29884506,997.1918193833094,1.0399087268324485,0.9699928341096382,-0.0282663316582914,,,0.21470245040840197,0.4000000000000057,0.1794687724335991,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,217.45,217.715,212.42,212.71,42387585,AMZN,221.09,225.933,,,,223.01738529102647,224.59280157625645,225.2420847039751,,,3.5917984222178916,,,,,,,,,,0.0,0.0,0.0,228.189097207339,,,,,,,,,,0.0,0.0,230.21966666666668,221.72066666666666,,,,,-215518563,,1651689.9619509056,,,-3772679.7427918706,979.3733119448875,1.02492703135298,0.9782018854909176,-0.017868685935912842,,,0.054768649669503226,0.8699999999999761,0.40169914119492844,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
